DN.1;fid.1;name.1;date.1;island.1;gps_id.1;radius.1;colour_sca.1;colour.1;class_1.1;class_2.1;class_3.1;cover_wate.1;cover_shel.1;cover_rock.1;cover_chan.1;cover_uca.1;cover_macr.1;uca_class.1;greeness.1;mangrove.1;penetrabil.1;camera.1;photo.1;obs.1;ele.1;time.1;gpxx_Waypo.1;wptx1_Wayp.1;ctx_Creati.1;layer.1;path.1;area..ha..1;X.finos.1;test1_clas.1;test2_clas.1;test3_clas.1;test4_clas.1;test5_clas.1;test6_clas.1;sandy_uca.1;teste_fin.1;test_fin2.1;teste_bs.1;finalvalue.1;class_name.1;train_val.1;classname.1;fv2.1;new_test.1;fv3.1;fv4.1;fv5.1;fv6.1;finalclass.1;uca.1;fpc.1;ele_2.1;time_2.1;name_2.1;gpxx_Way_1.1;wptx1_Wa_1.1;ctx_Crea_1.1;radius_2.1;Spectral1;DN.2;fid.2;name.2;date.2;island.2;gps_id.2;radius.2;colour_sca.2;colour.2;class_1.2;class_2.2;class_3.2;cover_wate.2;cover_shel.2;cover_rock.2;cover_chan.2;cover_uca.2;cover_macr.2;uca_class.2;greeness.2;mangrove.2;penetrabil.2;camera.2;photo.2;obs.2;ele.2;time.2;gpxx_Waypo.2;wptx1_Wayp.2;ctx_Creati.2;layer.2;path.2;area..ha..2;X.finos.2;test1_clas.2;test2_clas.2;test3_clas.2;test4_clas.2;test5_clas.2;test6_clas.2;sandy_uca.2;teste_fin.2;test_fin2.2;teste_bs.2;finalvalue.2;class_name.2;train_val.2;classname.2;fv2.2;new_test.2;fv3.2;fv4.2;fv5.2;fv6.2;finalclass.2;uca.2;fpc.2;ele_2.2;time_2.2;name_2.2;gpxx_Way_1.2;wptx1_Wa_1.2;ctx_Crea_1.2;radius_2.2;RID;B1.1;B1.2;B02_10;B03_10;B04_10;B08_10;B05_10;B06_10;B07_10;B08a_10;B09_10;B11_10;B12_10
3;2507;2507;13/03/2019;Adonga;1;15;10YR;7B;wet;muddy_sand;-;30;10;0;0;0;0;-;N;N;7;Belo;100-454/455/456;NA;1.351022;47:32.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-13T09:47:32Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.07;18.16;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2507;80.11224107;137.5457424;799.5714286;1162;1168.285714;1367.142857;1325.571429;1306.857143;1337;1377;1183.714286;1087.142857;660.8571429
3;2398;2398;20/02/2019;Adonga;1;20;10YR;8C;dry;beach_sand_uca;uca;0;0;0;0;100;0;M;N;N;6;Belo;100-270/271;NA;2.762339;54:29.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-20T16:54:29Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;1.55;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;beach_sand_uca;beach_sand_uca;beach_sand;2;beach_sand_uca;training;beach_sand;1;1;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2398;180.015262;121.5289899;1135.692308;1628;1693.538462;1978;1851.230769;1839.230769;1882.230769;1969.307692;1446;2238;1718.846154
4;2533;2533;14/03/2019;Adonga;1;20;-;-;-;muddy_sand;uca;2;0;0;1;0;0;-;N;N;20;Belo;100-498/499;1/3 da area tem penetrabilidade de 12 e o resto 20+;0.87072;41:06.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-14T11:41:06Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;12.83;sandy_uca;sandy_uca;muddy_sand_uca;muddy_uca;muddy_uca;muddy_uca;other;sandy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;3;2;4;6;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2533;215.3371041;132.8648686;594.3333333;915.0833333;1017.166667;1178.5;1150.083333;1143.083333;1177.666667;1202.916667;1066;1068.916667;696.75
3;2403;2403;20/02/2019;Adonga;1;35;-;-;wet;muddy_sand;-;90;1;0;1;0;0;-;N;N;15;Belo;100-278/279;NA;1.87294;21:27.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-20T17:21:27Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.379;12.29;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2403;67.91189803;119.6873146;615.3333333;974.4871795;1026.564103;1186.153846;1187.25641;1173.538462;1190.666667;1185.205128;1199.820513;859.7435897;562.4871795
4;2424;2424;26/02/2019;Adonga;1;60;10YR;8C;wet;sand;-;15;0;0;0;0;0;-;N;N;4;Belo;100-306/307;NA;0.533211;07:57.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-26T11:07:57Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;1.112;3.96;sandy;sandy_water;sandy;sandy;sandy;sediment;other;sandy;sandy;other;3;sandy;validation;sandy;2;2;2;2;2;2;sandy;2;1;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2424;156.5652241;116.544074;804.4464286;1252.857143;1321.964286;1483.089286;1477.991071;1409.696429;1455.428571;1500.571429;1399.830357;1351.428571;836.3482143
3;2386;2386;10/02/2019;Adonga;1;poligono do johnny feito no plot 4D;10YR;7B;-;muddy_sand;uca;10;0;0;0;100;0;H;N;N;16;Belo;100-152/153;ver nome do ficheiro do poligono de uca do 4D;-8388608;26:50.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-10T10:26:50Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;14.62;sandy_uca;sandy_uca;muddy_sand_uca;muddy_uca;muddy_uca;muddy_uca;other;sandy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2386;182.2121583;125.7942018;1055.125;1511.0625;1580.625;1846.625;1766.3125;1755.0625;1807.5625;1874.25;1454.8125;2103.375;1617.5625
4;2428;2428;26/02/2019;Adonga;1;20;-;-;dry;beach_sand_uca;uca;0;0;0;0;100;0;H;N;N;4;Belo;100-314/315;NA;-0.20792;38:11.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-26T11:38:11Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;2.94;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;beach_sand_uca;beach_sand_uca;beach_sand;2;beach_sand_uca;training;beach_sand;1;1;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2428;205.6462864;216.2884189;714.75;1109.333333;1194.166667;1354.166667;1325.916667;1274;1302.666667;1388.083333;1370.583333;1532.75;1016.833333
4;2506;2506;13/03/2019;Adonga;1;120;10YR;7A;-;mud;uca;0;0;0;5;100;0;H;N;N;20;Belo;100-452/453;NA;1;33:10.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-13T09:33:10Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;4.45;56.18;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;5;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2506;202.5079795;152.554594;323.8619154;646.0757238;773.2717149;901.8396437;874.9465479;866.155902;889.467706;916.7394209;796.6971047;930.325167;615.7082405
3;2394;2394;20/02/2019;Adonga;1;20;10YR;8C;dry;beach_sand_uca;uca;0;0;0;0;100;0;M;N;N;6;Belo;100-270/271;NA;3.56859;22:33.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-02-20T16:22:33Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;2.18;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;beach_sand_uca;beach_sand_uca;beach_sand;2;beach_sand_uca;training;beach_sand;1;1;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2394;165.3077119;158.942427;841.75;1289;1394;1603.833333;1544.25;1547.333333;1601.5;1628.416667;1544;1770.416667;1253.25
3;2502;2502;13/03/2019;Adonga;1;90;10YR;7B;wet;muddy_sand;-;70;10;0;0;0;0;-;N;N;16;Belo;100-446/447;tambem pode ter wet sandy mud;7.405155;54:03.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-13T08:54:03Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;2.503;13.22;sandy;sandy_water;muddy_sand;muddy;wet_muddy;sediment;other;sandy;muddy;other;6;muddy;training;muddy;2;4;2;4;4;3;muddy;2;2;7.405155;54:03.0;2502;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-13T08:54:03Z</ctx:CreationTime>;90;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2502;139.2148096;119.0944623;686.6694215;1067.847107;1097.805785;1311.404959;1273.892562;1265.644628;1300.892562;1326.243802;1151.173554;1061.950413;639.6446281
3;2527;2527;14/03/2019;Adonga;1;50;10YR;8B;wet;sand;-;20;0;0;0;0;0;-;N;N;6;Belo;100-490/491;NA;0.284092;00:00.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-14T11:00:00Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.773;3.66;sandy;sandy_water;sandy;sandy;wet_sandy;sediment;other;sandy;sandy;other;5;wet_sandy;training;wet_sandy;2;2;2;3;3;2;sandy;2;1;0.284092;00:00.0;2527;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-14T11:00:00Z</ctx:CreationTime>;50;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2527;167.9426189;122.0594687;691.8831169;1071.532468;1110.597403;1300.571429;1263.12987;1253.987013;1294.649351;1333.233766;1143.337662;1002.285714;613.5064935
4;2483;2483;07/03/2019;Adonga;1;20;10YR;8C;wet;sand;uca;2;0;0;0;100;0;L;N;N;20;Belo;100-391/392;NA;5.436708;21:58.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-07T16:21:58Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.124;5.96;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;sandy_uca;other;4;sandy_uca;training;sandy_uca;1;3;2;1;1;1;sandy-with-FBA;1;1;NA;NA;NA;NA;NA;NA;NA;Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2483;113.3708384;126.9772476;686.6428571;1157.857143;1246.428571;1507.285714;1404.785714;1412.714286;1469.642857;1537.571429;1273.5;1489.142857;897.7142857
4;2482;2482;07/03/2019;Adonga;1;10;10YR;7A;wet;mud;uca;25;0;0;0;100;0;H;N;N;20;Belo;100-389/390;NA;4.555375;06:15.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-07T16:06:15Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;39.51;muddy_uca;muddy_uca_water;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;5;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2482;202.0337912;183.4309221;521.5;841.25;963.25;1102.5;1116.25;1113.5;1142.75;1177.5;1062;1131.75;738.75
4;2481;2481;07/03/2019;Adonga;1;5;-;-;wet;sandy_mud;-;40;0;0;0;0;0;-;S;N;20;telMH;160941/160945/160958;uca pequena e yellowness;5.095448;02:57.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-07T16:02:57Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.008;28.07;muddy;muddy_water;muddy;muddy;wet_muddy;sediment;other;muddy;muddy;other;6;muddy;training;muddy;2;6;2;4;4;3;muddy;2;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2481;207.2254951;152.4641374;618;967;1018;1170;1098;1099;1135;1149;1062;1049;680
4;2485;2485;07/03/2019;Adonga;1;10;10YR;7B;wet;muddy_sand;uca;0;0;0;0;100;0;H;N;N;20;Belo;100-393/394;sed id = 1-2484;1;28:23.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-07T16:28:23Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;19.07;sandy_uca;sandy_uca;muddy_sand_uca;muddy_uca;muddy_uca;muddy_uca;other;sandy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2485;184.6022399;137.5476119;622.3333333;952.6666667;1060;1248.666667;1193;1191;1228;1266;1054;1201;770
4;2484;2484;07/03/2019;Adonga;1;5;10YR;7B;wet;muddy_sand;uca;0;0;0;0;100;0;H;N;N;20;Belo;100-393/394;NA;1;25:56.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-07T16:25:56Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.008;18.07;sandy_uca;sandy_uca;muddy_sand_uca;muddy_uca;muddy_uca;muddy_uca;other;sandy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;3;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2484;169.7445672;170.6852112;622;1034;1074;1270;1202;1196;1235;1283;1116;1223;764
3;2479;2479;06/03/2019;Adonga;1;10;10YR;7A;wet;sandy_mud;uca;25;3;0;0;100;0;L;N;N;20;-;-;várias mini e média uca;3.741868;17:49.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-06T15:17:49Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.031;32.83;muddy_uca;muddy_uca_water;muddy_uca;muddy_uca;muddy_uca;muddy_uca;other;muddy_uca;muddy_uca;other;7;muddy_uca;training;muddy_uca;2;5;1;5;6;4;muddy-with-FBA;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2479;176.0488579;158.4116055;595.6666667;964;1042.666667;1282;1172.333333;1161.333333;1220;1239;779;1058.666667;681.6666667
3;2478;2478;06/03/2019;Adonga;1;30;10YR;7B;-;mud;-;0;0;0;5;0;0;H;N;N;20;Belo;100-386/387/391;"sem sed, dificil acesso; semelhante ao sed ID de 2476";1;48:30.0;<gpxx:DisplayMode>SymbolAndName</gpxx:DisplayMode>;<wptx1:DisplayMode>SymbolAndName</wptx1:DisplayMode>;<ctx:CreationTime>2019-03-06T14:48:30Z</ctx:CreationTime>;gt_pontosbuffer_poligonos_plots;C:/Users/Utilizador/Desktop/tese/qgis_groundtruthing/gt_pontosbuffer_poligonos_plots.shp|layername=gt_pontosbuffer_poligonos_plots;0.278;88.59;muddy;muddy;muddy;muddy;muddy;sediment;other;muddy;muddy;other;6;muddy;training;muddy;2;6;2;5;5;3;muddy;1;2;NA;NA;NA;NA;NA;NA;NA;not Sand with FBA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2478;202.1511775;128.8991486;715.6071429;1053.928571;1148.642857;1330.785714;1283.285714;1300.857143;1342.928571;1353.142857;1080.642857;1074.642857;674
